timestamp,event,tracking_id,contractor_id,send_type,county,trade,ip,user_agent
2026-07-21 17:07:09,open,549_close_email_pasco_plumbing__v2,549,close,email,pasco_plumbing__v2,"104.28.132.113, 172.68.12.90",Mozilla/5.0
2026-07-21 17:26:30,open,1652_followup_2_pasco_plumbing__v2,1652,followup,2,pasco_plumbing__v2,"104.28.132.113, 172.68.12.76",Mozilla/5.0
2026-07-21 18:35:34,open,1963_followup_2_alachua_general_contractor__v1,1963,followup,2,alachua_general_contractor__v1,"104.28.132.113, 172.71.150.52",Mozilla/5.0
2026-07-21 18:35:34,open,1346_followup_1_marion_solar__v1,1346,followup,1,marion_solar__v1,"104.28.132.113, 172.71.151.29",Mozilla/5.0
2026-07-21 18:35:34,open,1950_followup_2_alachua_general_contractor__v2,1950,followup,2,alachua_general_contractor__v2,"104.28.132.113, 172.71.150.53",Mozilla/5.0
2026-07-21 18:35:34,open,1952_followup_2_alachua_general_contractor__v2,1952,followup,2,alachua_general_contractor__v2,"104.28.132.113, 172.71.150.126",Mozilla/5.0
2026-07-21 18:35:34,open,1949_followup_2_alachua_general_contractor__v2,1949,followup,2,alachua_general_contractor__v2,"104.28.132.113, 172.71.151.181",Mozilla/5.0
2026-07-21 18:35:35,open,1951_followup_2_alachua_general_contractor__v1,1951,followup,2,alachua_general_contractor__v1,"104.28.132.113, 172.70.248.24",Mozilla/5.0
2026-07-21 18:35:35,open,1829_followup_2_hillsborough_hvac__v1,1829,followup,2,hillsborough_hvac__v1,"104.28.132.113, 172.70.248.25",Mozilla/5.0
2026-07-21 18:35:35,open,1831_followup_2_hillsborough_hvac__v2,1831,followup,2,hillsborough_hvac__v2,"104.28.132.113, 172.70.248.25",Mozilla/5.0
2026-07-21 18:53:14,open,2013_followup_2_pinellas_pool__v1,2013,followup,2,pinellas_pool__v1,"140.248.44.0, 104.23.248.20",Mozilla/5.0
2026-07-21 19:50:14,open,1819_followup_2_hillsborough_roofing__v2,1819,followup,2,hillsborough_roofing__v2,"172.226.190.29, 104.23.248.21",Mozilla/5.0
2026-07-21 20:01:06,open,237_first_outreach_martin_pool__v2,237,first,outreach,martin_pool__v2,"172.226.7.20, 172.69.34.115",Mozilla/5.0
2026-07-21 20:21:28,open,2013_followup_2_pinellas_pool__v1,2013,followup,2,pinellas_pool__v1,"140.248.44.0, 104.23.248.21",Mozilla/5.0
2026-07-21 20:24:13,open,1347_followup_1_marion_solar__v2,1347,followup,1,marion_solar__v2,"140.248.44.1, 172.71.151.181",Mozilla/5.0
2026-07-21 20:47:59,open,1590_followup_2_lee_pool__v2,1590,followup,2,lee_pool__v2,"66.249.90.231, 172.71.147.51","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:48:06,open,1593_followup_2_lee_pool__v2,1593,followup,2,lee_pool__v2,"66.249.90.232, 172.68.27.106","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:48:08,open,1594_followup_2_lee_pool__v1,1594,followup,2,lee_pool__v1,"66.249.90.232, 172.68.27.106","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:48:15,open,1597_followup_2_lee_pool__v1,1597,followup,2,lee_pool__v1,"66.249.90.231, 172.71.146.239","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:48:20,open,1599_followup_2_lee_pool__v2,1599,followup,2,lee_pool__v2,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:48:24,open,1601_followup_2_lee_pool__v2,1601,followup,2,lee_pool__v2,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:48:29,open,1603_followup_2_lee_general_contractor__v2,1603,followup,2,lee_general_contractor__v2,"66.249.90.230, 172.69.67.75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:48:36,open,1606_followup_2_lee_general_contractor__v0,1606,followup,2,lee_general_contractor__v0,"66.249.90.230, 172.69.65.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:05,open,538_close_email_pasco_hvac__v2,538,close,email,pasco_hvac__v2,"66.249.90.232, 172.68.27.106","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:09,open,1615_followup_2_lee_general_contractor__v0,1615,followup,2,lee_general_contractor__v0,"74.179.68.33, 162.158.42.240","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
2026-07-21 20:49:14,open,559_close_email_pasco_pool__v2,559,close,email,pasco_pool__v2,"66.249.90.231, 172.71.146.141","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246 Mozilla/5.0"
2026-07-21 20:49:20,open,1616_followup_2_lee_general_contractor__v2,1616,followup,2,lee_general_contractor__v2,"135.232.20.86, 104.22.101.100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
